Sample,emax,Ct1S0pp,Ct1S0np,Ct1S0nn,Ct3S1,C1S0,C3P0,C1P1,C3P1,C3S1,CE1,C3P2,c1,c2,c3,c4,cD,cE,Nucl bra,J bra,P bra,n bra,Energy bra,Nucl ket,J ket,P ket,n ket,Energy ket,Zero,One,Two,Rp2,M1,E2,M1_2BC,Rch
53159,4,-0.322727328983,-0.322079840859,-0.320917639166,-0.251340304333,2.222593828873,1.264163284251,0.112623882809,-0.997541723052,0.870807092743,0.50568366264,-0.781488701844,-0.724889673375,-0.291107699076,-0.868001241942,1.058878359514,-1.563449983677,-0.530917190087,Ca43,7/2,-,1.0,-179.75294499999998,Ca43,7/2,-,1.0,-179.75294499999998,13.0228018,0.0691909282105117,0.0065736940116953,13.098566422222207,-2.283621409304899,-2.3252337444164,-0.22614893588660012,3.71089306127544
54793,6,-0.3457648926,-0.347354680196,-0.345348794876,-0.252171093211,2.56434619712,0.40580532715,-0.184461411956,-1.348728146719,0.9284816226,0.350679704262,-0.920091471566,-0.763646254136,-0.784149006267,-0.297981825055,0.767287628052,-1.982848304102,-0.5659229922,Ca43,7/2,-,1.0,-234.054027,Ca43,7/2,-,1.0,-234.054027,11.5154508,0.0900911864356945,0.006042284383949,11.611584270819643,-2.1117464630449,-1.9035480482235005,-0.4106625906829999,3.5048174218951322
55374,4,-0.344420829727,-0.34650835989,-0.339624414856,-0.2474631405,2.630036356777,0.828025346108,-0.040890644734,-1.165092031485,0.861242229739,0.343904140302,-0.915760190692,-0.745525159814,-0.650200654792,-0.485752226227,0.870901271592,3.311017107323,0.834146767642,Ca43,7/2,-,1.0,-159.01325400000002,Ca43,7/2,-,1.0,-159.01325400000002,12.9719249,0.0628173108111644,0.0065469714285603,13.041289182239725,-2.2079339868300014,-2.0947933560027,-0.2773219990518001,3.7031675728003077
55374,8,-0.344420829727,-0.34650835989,-0.339624414856,-0.2474631405,2.630036356777,0.828025346108,-0.040890644734,-1.165092031485,0.861242229739,0.343904140302,-0.915760190692,-0.745525159814,-0.650200654792,-0.485752226227,0.870901271592,3.311017107323,0.834146767642,Ca43,7/2,-,1.0,-288.80968299999995,Ca43,7/2,-,1.0,-288.80968299999995,12.3608449,0.0641469380625425,0.0038495677563422,12.428841405818885,-2.057858369015401,-1.5474409640973001,-0.5782736673421004,3.6195306734187076
55703,10,-0.319001611137,-0.326250812445,-0.321444956243,-0.265600685713,2.278559453762,0.718006416691,0.053482822718,-1.139698519893,0.969048880079,0.621757664494,-0.813914459458,-0.778151292064,-0.41440633358,-0.809483964305,1.00605406811,0.0010284706,-0.143078014063,Ca43,7/2,-,1.0,-326.560357,Ca43,7/2,-,1.0,-326.560357,11.4935995,0.0590206761848654,0.0043297546221756,11.55694993080704,-2.1747071559508,-1.7680555964694,-0.47557917633640007,3.497014558277823
59626,4,-0.327611000588,-0.332186148881,-0.333512427734,-0.235487399632,2.421588859968,1.306695127233,0.068267944935,-1.038936845807,0.613163687066,0.555830085307,-0.784446650338,-0.718747140405,-0.232527290881,-0.955809222321,1.126293446428,3.377158266288,0.521551780725,Ca43,7/2,-,1.0,-191.161068,Ca43,7/2,-,1.0,-191.161068,13.250445,0.0630758207756542,0.0059494274578997,13.319470248233554,-2.2400472896983006,-2.2826582459825997,-0.2573249266774,3.7405388834008333
61043,6,-0.34029762555,-0.340419692478,-0.336229497499,-0.2387531911,2.504829101874,0.74529152205,0.062250007235,-0.988506986579,0.720316343546,0.414651878938,-0.788161134361,-0.746426820154,-0.423797174268,-0.755547470603,0.993561474121,3.65192502128,0.739171251547,Ca43,7/2,-,1.0,-239.066656,Ca43,7/2,-,1.0,-239.066656,13.1976691,0.1099461732638547,0.0071077946874899,13.314723067951347,-2.0583463604845,-1.772256468879,-0.436260660925,3.739904271228255
61644,8,-0.326960423408,-0.335916756682,-0.333557580948,-0.242914625132,2.460463302429,1.141558019621,0.072555097819,-1.058803018268,0.759387304855,0.490109806559,-0.71388121136,-0.679659747709,-0.369226728325,-0.697972700549,0.992980303409,1.794156629976,0.252357363739,Ca43,7/2,-,1.0,-241.489461,Ca43,7/2,-,1.0,-241.489461,13.6504699,0.109557466746596,0.0067753561678498,13.766802722914445,-2.0520973308195,-1.8832854670653,-0.4916622537062,3.7998636308313016
62707,4,-0.343346220647,-0.342106489399,-0.338310900027,-0.245023984403,2.610086127196,0.432652873884,0.000800621043,-0.975401894697,0.734653782424,0.51425793825,-0.808890952442,-0.76371288701,-0.482171176705,-0.70403753188,0.937732115525,1.159851564283,0.311076336667,Ca43,7/2,-,1.0,-187.069792,Ca43,7/2,-,1.0,-187.069792,12.5987177,0.0958204418489233,0.0076195525149823,12.702157694363907,-2.1470470994505004,-2.1109210017824003,-0.24246603283319992,3.65709154716749
63302,4,-0.342860447124,-0.343383510593,-0.339646203736,-0.249343298396,2.493568127824,0.621517857176,-0.094003449052,-1.249830002218,0.923807882638,0.319931588411,-0.861782982415,-0.733249042861,-0.679066811333,-0.39575624517,0.867245381615,1.66477135814,0.220903739301,Ca43,7/2,-,1.0,-151.082182,Ca43,7/2,-,1.0,-151.082182,12.924014,0.1038085803435357,0.0080156286047393,13.035838208948276,-2.2273966441614,-2.1853613810031005,-0.28693409830850014,3.7024315117160875
